Unnamed: 0,file_name,label
568,train_data/b9771624e85b4194b9e3645ebfb51d5b.jpg,1
570,train_data/152b93e66c27423f8aa27a217db04693.jpg,1
572,train_data/8a107d028f304cae9f9af7b7ac65dede.jpg,1
574,train_data/a7888e27c8d24687ac5a48c2515ec5d4.jpg,1
576,train_data/2ed4831a48a64726a80bfd6f41ac5ebc.jpg,1
578,train_data/77dd07a2cc7a494f980fbc9a3753c4fd.jpg,1
580,train_data/6d921dd6c1404364ba054b574eed290e.jpg,1
582,train_data/fe102da72b9b46628b447acc39704f56.jpg,1
584,train_data/4732309f20ec4b1b84dc33f84a49f149.jpg,1
586,train_data/a1b5e107b660415f850f79a5f49ca29d.jpg,1
588,train_data/d9192db86c324f5195fd0631712e65ce.jpg,1
590,train_data/b18826bd0c01407f9f9c9ddd00ce1195.jpg,1
592,train_data/4997a597c32246c68ffa5ca73700e405.jpg,1
594,train_data/d09d21f5e6c243be80878cb00eb42071.jpg,1
596,train_data/b2ab09c0c3d64fac82db58b389725217.jpg,1
598,train_data/04253767e09b47f5abfb6ce1a5058b37.jpg,1
600,train_data/096d9484d43a402ca8bcdb9ac9fc7e44.jpg,1
602,train_data/c6dc3cce7742480888d5ebe9aeddc491.jpg,1
604,train_data/8ada3ee40bc14a56a065b0364f5dab4c.jpg,1
606,train_data/f685fa7adaa44cc889a592dfe5fd390c.jpg,1
608,train_data/dac0eba1601a4e93bed76c86a3019915.jpg,1
610,train_data/93e6781839ff436987c002fff8fa02d4.jpg,1
612,train_data/f4492329f9644bc790e87db27e934e58.jpg,1
614,train_data/d274ee997447461994b77f9b1429f87a.jpg,1
616,train_data/1be3ac1ff3d74b50b8291b4e850f8759.jpg,1
618,train_data/9e7560aebe8a4dada9f93f775e18eb11.jpg,1
620,train_data/f81d5afb14eb468c97aa656544f9afc9.jpg,1
622,train_data/52f28b6f869b455e8a9d4c88b9aaf66c.jpg,1
624,train_data/56ac7895eb69412685746d7bade23105.jpg,1
626,train_data/06b4bb999d504cf29a90d3f6c440ad57.jpg,1
628,train_data/50a309a737ac4521b3d0e1b3b570b58c.jpg,1
630,train_data/d4d9b3961a14438abcb06de3c5ba3957.jpg,1
632,train_data/0866ae705480439faa13ad53e4269919.jpg,1
634,train_data/f2bc0a28b0304ac992f05ec4c0fcdddd.jpg,1
636,train_data/038cbbecd8e54369b58d5a4142bebabb.jpg,1
638,train_data/2d00ac7879ba40e885141298b2ecdaff.jpg,1
640,train_data/d932908fd50149349c14c22aed17fe20.jpg,1
642,train_data/42aecaf878444d2b82c83c44679b0059.jpg,1
644,train_data/e5583f0789ec44b69ff36c57333fbcec.jpg,1
646,train_data/8605995722364b0487cbd06c8fbdc046.jpg,1
648,train_data/77ecc498c9034977befcf2b869cafed1.jpg,1
650,train_data/912f0b750fbf49d0b0c36e7bfac5b4f6.jpg,1
652,train_data/8891038f706e4617977230d155919641.jpg,1
654,train_data/441e64315f8a4c78a5b1f6cdc824d031.jpg,1
656,train_data/0f270651dd65478fa83ac2db52896360.jpg,1
658,train_data/21fd4fbf2bbf4376af609e4eab7bbd31.jpg,1
660,train_data/a1a92a8c70344d118231fe1c3040b76f.jpg,1
662,train_data/fc8034119d8d4c8e836ad20bcecf7736.jpg,1
664,train_data/c5d322b23c2b4f008eaa8001de73b889.jpg,1
666,train_data/3b1f450ffdfd4443906ce2a840423611.jpg,1
668,train_data/a24f77d9bea34c22ab31c0dafe7374e8.jpg,1
670,train_data/a4d7bc7257014588aba8364a9c1b2ce5.jpg,1
672,train_data/fa01353c751d41f19ffa4f70bfb19907.jpg,1
674,train_data/0bed99fcc8a149908de7399c69c3b6cf.jpg,1
676,train_data/ff7497a131ca46f781c70324182c82f8.jpg,1
678,train_data/bba8132047a346ac81a3ecae21a3d58c.jpg,1
680,train_data/d2b0050dbe734a89aef6b53bfd3de4d7.jpg,1
682,train_data/49282e7793ca4bc1b2f5b47dce2a51b2.jpg,1
684,train_data/97a74b3dc43143d383e1b349a99c8eaa.jpg,1
686,train_data/f1fb4d4e8c5e4ed599cc1fb0f6f15367.jpg,1
688,train_data/7aac7f5f58f64764ba7f656d3fc9afaa.jpg,1
690,train_data/de9d585cd02543a6965623148d4961c9.jpg,1
692,train_data/2fab1afb5fc944ef8ecf6036bb80c3c5.jpg,1
694,train_data/b831282c55944120b6050ec05b5e7b5f.jpg,1
696,train_data/4230a054b5aa4269a8f7a37b7e9d15fb.jpg,1
698,train_data/53acf92e480d494299f3830975db27e3.jpg,1
700,train_data/15fc8b1ec7ef4fd88015e9beb951b150.jpg,1
702,train_data/cda2cd9a777d40daa4b6175bcefb71d4.jpg,1
704,train_data/217e247b683f4cbe9b02dfc01bd9a3ff.jpg,1
706,train_data/465e62bb5cf849e0b20af21b9dd8ce82.jpg,1
708,train_data/854fa6bd22e4492ca3f0acc3de5bfe4d.jpg,1
710,train_data/2175ad9861ad4ca3bce5b48edaae9c76.jpg,1
712,train_data/9580b08db5414271a17af7aca5d26b85.jpg,1
714,train_data/eae86f4a507d43ce861bcd3ff97c999c.jpg,1
716,train_data/1532b62996ca473baefc5bc6d9881c6f.jpg,1
718,train_data/4bbbdefe87ca48568b52b6713344d7a5.jpg,1
720,train_data/69ea3c92c3a14b418e4b0ac82eccc32d.jpg,1
722,train_data/ef69a10b7b0b44a6ab7d11e17e0cdbf4.jpg,1
724,train_data/f9d322deb7bd4c20870bb0ac058578d7.jpg,1
726,train_data/317b6b422c75465facdac30f4d849de5.jpg,1
728,train_data/6b9f9e3d8d3b4b0aa7d8b4907029dc46.jpg,1
730,train_data/a3a8a4568f194ce588621f969a2b24ac.jpg,1
732,train_data/77a0c114a7a74fa2a884997e6149c19d.jpg,1
734,train_data/66bc35a7c7ee45479f497aaee2bdbb2f.jpg,1
736,train_data/8896343ef71343f9a606bcbc18f1b8da.jpg,1
738,train_data/e306208589b44df6ab3a7fbbd8d2e0af.jpg,1
740,train_data/33794dab0397440b9a1ee22a3ce931bb.jpg,1
742,train_data/5413f9700ae14d299392c93ecf987b1d.jpg,1
744,train_data/11c3e12a35f54c318806f6824f3226fd.jpg,1
746,train_data/87b315a21bac4675b0c7c14c7dca94c7.jpg,1
748,train_data/6497f3b56af8484d93297609ad381bc6.jpg,1
750,train_data/567a3267823e438b96db9ba875481905.jpg,1
752,train_data/827f4f7d66ec4cf797bbe69c420d3718.jpg,1
754,train_data/a1c57dbd5f29441faf9c26e4fc93b8d6.jpg,1
756,train_data/9156ecd875d64b8385eae658f6207ca3.jpg,1
758,train_data/5c4cf1de1f8b4cf5b032cda9c7b5cb90.jpg,1
760,train_data/96a3f3d128924f2c8cffe2fc92a60955.jpg,1
762,train_data/38659391afe340578596b46d08a406c0.jpg,1
764,train_data/f15b50bb83ee4a888be72b653eb145ab.jpg,1
766,train_data/fe2cadb7c24d480582a9a19650018d11.jpg,1
768,train_data/2d4a029992904132a00789d3e1c98050.jpg,1
770,train_data/81c0d98223f24e87a6f427e20f4ce0b7.jpg,1
772,train_data/4d128a42dd5d475a95c55fc00fc853f9.jpg,1
774,train_data/5fcfde2e946d4501a2285d99a8d9638d.jpg,1
776,train_data/3aabefdcdf3a49298014363678884eb7.jpg,1
778,train_data/a2e6d6d5f8744f4eb6f5e5bb3efe98e4.jpg,1
780,train_data/208889d298ae4a46808077320f2077b8.jpg,1
782,train_data/8f65c62033fe475ab0a8e4d9354b81be.jpg,1
784,train_data/9242329ab7684a4dbab3659d962b5c3b.jpg,1
786,train_data/9029f29f7556466ca1433d55e140ea30.jpg,1
788,train_data/0ac108fe63954462ac3d74402b15a677.jpg,1
790,train_data/32a905871bcf43a4916fef053dc57c76.jpg,1
792,train_data/07f70122c3b54a678ae4dc7874a5c0ef.jpg,1
794,train_data/1d7c6b3fecd945c09d1ed6c67788914a.jpg,1
796,train_data/6a7aff155eaf4fdba28c7bd19e25caf5.jpg,1
798,train_data/bc8bfc91efb64b81b13557d50b5e5e00.jpg,1
800,train_data/4f83249d100841bab481ff53032ff138.jpg,1
802,train_data/d7cc6f3bb5b34753bf65e0803e8cbf20.jpg,1
804,train_data/d8357c53ecc344069de257e86503ad19.jpg,1
806,train_data/3580f0a4ddc049968720d6b60a81ad04.jpg,1
808,train_data/8c31779c42454c01a3d1890fcf21e8cf.jpg,1
810,train_data/eafe266da390432aa3d12fa0afd47814.jpg,1
812,train_data/757adf511b1a46a5bb34ff522d0c7e70.jpg,1
814,train_data/acf0ff38939545c5838cdc4d0fe9bb9d.jpg,1
816,train_data/a5cbc6e5da44434ab3dcc00e1db7df69.jpg,1
818,train_data/d0a478a8b6e947e083821049fc8674d9.jpg,1
